id,district_id,name,name_si,name_ta,postcode,latitude,longitude,status
689,10,Hettimulla,හෙට්ටිමුල්ල,NULL,71210,6.461362,79.992643,1
690,10,Horana,හොරණ,NULL,12400,6.719389,80.061557,1
691,10,Ittapana,ඉත්තෑපාන,NULL,12116,6.42254,80.079501,1
692,10,Kahawala,කහවල,NULL,10508,6.7833,80.1,1
693,10,Kalawila Kiranthidiya,NULL,NULL,12078,6.4619,80.0004,1
694,10,Kalutara,කළුතර,NULL,12000,6.581333,79.958546,1
695,10,Kananwila,NULL,NULL,12418,6.7667,80.05,1
696,10,Kandanagama,NULL,NULL,12428,6.7667,80.0778,1
697,10,Kelinkanda,NULL,NULL,12218,6.587128,80.29322,1
698,10,Kitulgoda,කිතුල්ගොඩ,NULL,12222,6.5167,80.1833,1
699,10,Koholana,NULL,NULL,12007,6.618149,79.989353,1
700,10,Kuda Uduwa,NULL,NULL,12426,6.747871,80.078499,1
701,10,Labbala,NULL,NULL,60162,6.4833,80,1
702,10,Ihalahewessa,NULL,NULL,80432,6.4415,80.1807,1
703,10,Induruwa,ඉඳුරුව,NULL,80510,6.4681,80.0257,1
704,10,Ingiriya,ඉංගිරිය,NULL,12440,6.7296,80.0604,1
705,10,Maggona,මග්ගොන,NULL,12060,6.503158,79.977597,1
706,10,Mahagama,මහගම,NULL,12210,6.620177,80.154204,1
707,10,Mahakalupahana,NULL,NULL,12126,6.3917,80.1417,1
708,10,Maharangalla,NULL,NULL,71211,6.4667,80,1
709,10,Malgalla Talangalla,NULL,NULL,80144,6.5791,80.2233,1
710,10,Matugama,මතුගම,NULL,12100,6.5222,80.1144,1
711,10,Meegahatenna,මීගහතැන්න,NULL,12130,6.3637,80.285,1
712,10,Meegama,NULL,NULL,12094,6.648,80.0089,1
713,10,Meegoda,මීගොඩ,NULL,10504,6.8053,80.0829,1
714,10,Millaniya,මිල්ලණිය,NULL,12412,6.686206,80.017227,1
715,10,Millewa,මිල්ලෑව,NULL,12422,6.7833,80.0667,1
716,10,Miwanapalana,NULL,NULL,12424,6.75,80.1,1
717,10,Molkawa,මෝල්කාව,NULL,12216,6.607725,80.238612,1
718,10,Morapitiya,මොරපිටිය,NULL,12232,6.527127,80.263667,1
719,10,Morontuduwa,මොරොන්තුඩුව,NULL,12564,6.65,79.9667,1
720,10,Nawattuduwa,NULL,NULL,12106,6.5019,80.0937,1
721,10,Neboda,නෑබොඩ,NULL,12030,6.5906,80.0842,1
722,10,Padagoda,NULL,NULL,12074,6.456979,80.009049,1
723,10,Pahalahewessa,NULL,NULL,12144,6.4333,80.2667,1
724,10,Paiyagala,පයාගල,NULL,12050,6.5167,80.0167,1
725,10,Panadura,පානදුර,NULL,12500,6.7133,79.9042,1
726,10,Pannala,පන්නල,NULL,60160,6.4833,80,1
727,10,Paragastota,පරගස්තොට,NULL,12414,6.6667,80,1
728,10,Paragoda,පරගොඩ,NULL,12302,6.627108,80.24112,1
729,10,Paraigama,NULL,NULL,12122,6.4167,80.1167,1
730,10,Pelanda,NULL,NULL,12214,6.6056,80.2333,1
731,10,Pelawatta,පැලවත්ත,NULL,12138,6.385227,80.207989,1
732,10,Pimbura,පිඹුර,NULL,70472,6.570997,80.161311,1
733,10,Pitagaldeniya,NULL,NULL,71360,6.45,80.2667,1
734,10,Pokunuwita,පොකුණුවිට,NULL,12404,6.7333,80.0333,1
735,10,Poruwedanda,NULL,NULL,12432,6.7333,80.1167,1
736,10,Ratmale,NULL,NULL,81030,6.45,80.2,1
737,10,Remunagoda,NULL,NULL,12009,6.594994,80.031349,1
738,10,Talgaswela,NULL,NULL,80470,6.4415,80.1807,1
739,10,Tebuwana,තෙඹුවන,NULL,12025,6.5944,80.0611,1
740,10,Uduwara,NULL,NULL,12322,6.6167,80.0667,1
741,10,Utumgama,NULL,NULL,12127,6.3917,80.1417,1
742,10,Veyangalla,NULL,NULL,12204,6.5422,80.1583,1
743,10,Wadduwa,වාද්දුව,NULL,12560,6.667121,79.924051,1
744,10,Walagedara,වලගෙදර,NULL,12112,6.437775,80.071449,1
745,10,Walallawita,වළල්ලාවිට,NULL,12134,6.3667,80.2,1
746,10,Waskaduwa,වස්කඩුව,NULL,12580,6.6317,79.9442,1
747,10,Welipenna,වැලිපැන්න,NULL,12108,6.466448,80.101763,1
748,10,Weliveriya,වැලිවේරිය,NULL,11710,6.7167,80.0333,1
749,10,Welmilla Junction,NULL,NULL,12534,6.7072,80.01,1
750,10,Weragala,වේරගල,NULL,71622,6.527062,80.004097,1
751,10,Yagirala,NULL,NULL,12124,6.378714,80.161812,1
752,10,Yatadolawatta,NULL,NULL,12104,6.52309,80.064428,1
753,10,Yatawara Junction,NULL,NULL,12006,6.5983,80.0015,1
754,11,Aludeniya,අලුදෙණිය,NULL,20062,7.370491,80.46648,1
755,11,Ambagahapelessa,අඹගහපැලැස්ස,NULL,20986,7.243803,81.00264,1
756,11,Ambagamuwa Udabulathgama,අඹගමුව උඩබුලත්ගම,NULL,20678,7.0333,80.5,1
757,11,Ambatenna,අඹතැන්න,NULL,20136,7.3472,80.6192,1
758,11,Ampitiya,අම්පිටිය,NULL,20160,7.2667,80.65,1
759,11,Ankumbura,අංකුඹුර,NULL,20150,7.434149,80.568704,1
760,11,Atabage,අටබාගෙ,NULL,20574,7.1333,80.6,1
761,11,Balana,බලන,NULL,20308,7.269032,80.485503,1
762,11,Bambaragahaela,බඹරගහඇල,NULL,20644,7.0523,80.5023,1
763,11,Batagolladeniya,බටගොල්ලදෙණිය,NULL,20154,7.41596,80.576688,1
764,11,Batugoda,බටුගොඩ,NULL,20132,7.366275,80.59604,1
765,11,Batumulla,බටුමුල්ල,NULL,20966,7.256086,80.978905,1
766,11,Bawlana,බව්ලන,NULL,20218,7.211388,80.718828,1
767,11,Bopana,බෝපන,NULL,20932,7.3,80.9,1
768,11,Danture,දංතුරේ,NULL,20465,7.2833,80.5333,1
769,11,Dedunupitiya,දේදුනුපිටිය,NULL,20068,7.3333,80.4333,1
770,11,Dekinda,දෙකිඳ,NULL,20658,7.014688,80.509932,1
771,11,Deltota,දෙල්තොට,NULL,20430,7.2,80.6667,1
772,11,Divulankadawala,දිවුලන්කදවල,NULL,51428,7.175,80.55,1
773,11,Dolapihilla,දොලපිහිල්ල,NULL,20126,7.393576,80.584659,1
774,11,Dolosbage,දොලොස්බාගෙ,NULL,20510,7.0806,80.4731,1
775,11,Dunuwila,දුනුවිල,NULL,20824,7.3833,80.6333,1
776,11,Etulgama,ඇතුල්ගම,NULL,20202,7.2333,80.65,1
777,11,Galaboda,ගලබොඩ,NULL,20664,6.9875,80.5319,1
778,11,Galagedara,ගලගෙදර,NULL,20100,7.369716,80.520308,1
779,11,Galaha,ගලහ,NULL,20420,7.195764,80.668659,1
780,11,Galhinna,ගල්හින්න,NULL,20152,7.418361,80.560015,1
781,11,Gampola,ගම්පොල,NULL,20500,7.1647,80.5767,1
782,11,Gelioya,ගෙලිඔය,NULL,20620,7.2136,80.6017,1
783,11,Godamunna,ගොඩමුන්න,NULL,20214,7.227313,80.697447,1
784,11,Gomagoda,ගොමගොඩ,NULL,20184,7.3167,80.7333,1
785,11,Gonagantenna,ගොනාගන්තැන්න,NULL,20712,7.1517,80.7118,1
786,11,Gonawalapatana,ගෝනවලපතන,NULL,20656,7.0358,80.5262,1
787,11,Gunnepana,ගුන්නෙපන,NULL,20270,7.2696,80.6537,1
788,11,Gurudeniya,ගුරුදෙණිය,NULL,20189,7.265953,80.702921,1
789,11,Hakmana,හක්මන,NULL,81300,7.334701,80.82402,1
790,11,Handaganawa,හඳගනාව,NULL,20984,7.277451,80.989485,1
791,11,Handawalapitiya,හඳවලපිටිය,NULL,20438,7.2,80.6667,1
792,11,Handessa,හඳැස්ස,NULL,20480,7.230048,80.580831,1
793,11,Hanguranketha,හඟුරන්කෙත,NULL,20710,7.1517,80.7118,1
794,11,Harangalagama,හරංගලගම,NULL,20669,7.0271,80.5493,1
795,11,Hataraliyadda,හතරලියද්ද,NULL,20060,7.3333,80.4667,1
796,11,Hindagala,හිඳගල,NULL,20414,7.231512,80.600815,1
797,11,Hondiyadeniya,හොඳයාදෙණිය,NULL,20524,7.1364,80.5766,1
798,11,Hunnasgiriya,හුන්නස්ගිරිය,NULL,20948,7.298756,80.849834,1
799,11,Inguruwatta,ඉඟුරුවත්ත,NULL,60064,7.175038,80.599767,1
800,11,Jambugahapitiya,ජම්බුගහපිටිය,NULL,20822,7.3833,80.6333,1
801,11,Kadugannawa,කඩුගන්නාව,NULL,20300,7.2536,80.5275,1
802,11,Kahataliyadda,කහටලියද්ද,NULL,20924,7.376,80.8213,1
803,11,Kalugala,කළුගල,NULL,20926,7.390136,80.883008,1
804,11,Kandy,මහනුවර,NULL,20000,7.2964,80.635,1
805,11,Kapuliyadde,කපුලියද්ද,NULL,20206,7.2401,80.6808,1
806,11,Katugastota,කටුගස්තොට,NULL,20800,7.3161,80.6211,1
807,11,Katukitula,කටුකිතුල,NULL,20588,7.1089,80.6339,1
808,11,Kelanigama,කැළණිගම,NULL,20688,7.0049,80.5182,1
809,11,Kengalla,කෙන්ගල්ල,NULL,20186,7.296461,80.711767,1
810,11,Ketaboola,කැටබූල,NULL,20660,7.0271,80.5493,1
811,11,Ketakumbura,කැටකුඹුර,NULL,20306,7.210532,80.571678,1
812,11,Kobonila,කොබෝනීල,NULL,20928,7.376,80.8213,1
813,11,Kolabissa,කොලබිස්ස,NULL,20212,7.225,80.7167,1
814,11,Kolongoda,කොලොන්ගොඩ,NULL,20971,7.3552,80.8375,1
815,11,Kulugammana,කුළුගම්මන,NULL,20048,7.315193,80.590268,1
816,11,Kumbukkandura,කුඹුක්කඳුර,NULL,20902,7.2969,80.7686,1
817,11,Kumburegama,කුඹුරේගම,NULL,20086,7.357279,80.551316,1
818,11,Kundasale,කුණ්ඩසාලෙ,NULL,20168,7.2667,80.6833,1
819,11,Leemagahakotuwa,NULL,NULL,20482,7.2333,80.5833,1
820,11,Ihala Kobbekaduwa,ඉහල කොබ්බෑකඩුව,NULL,20042,7.3167,80.5833,1
821,11,Lunugama,ලුණුගම,NULL,11062,7.198402,80.578244,1
822,11,Lunuketiya Maditta,NULL,NULL,20172,7.3292,80.716,1
823,11,Madawala Bazaar,NULL,NULL,20260,7.2696,80.6537,1
824,11,Madawalalanda,NULL,NULL,32016,7.3792,80.4982,1
825,11,Madugalla,මඩුගල්ල,NULL,20938,7.265802,80.882139,1
826,11,Madulkele,NULL,NULL,20840,7.400281,80.728874,1
827,11,Mahadoraliyadda,NULL,NULL,20945,7.3,80.85,1
828,11,Mahamedagama,මහමැදගම,NULL,20216,7.225,80.7167,1
829,11,Mahanagapura,NULL,NULL,32018,7.3792,80.4982,1
830,11,Mailapitiya,මයිලපිටිය,NULL,20702,7.1517,80.7118,1
831,11,Makkanigama,මක්කානිගම,NULL,20828,7.3833,80.6333,1
832,11,Makuldeniya,NULL,NULL,20921,7.341706,80.777466,1
833,11,Mangalagama,මංගලගම,NULL,32069,7.285856,80.563656,1
834,11,Mapakanda,NULL,NULL,20662,7.007889,80.531101,1
835,11,Marassana,NULL,NULL,20210,7.221663,80.732336,1
836,11,Marymount Colony,NULL,NULL,20714,7.1517,80.7118,1
837,11,Mawatura,මාවතුර,NULL,20564,7.1,80.5667,1
838,11,Medamahanuwara,NULL,NULL,20940,7.3,80.85,1
839,11,Medawala Harispattuwa,NULL,NULL,20120,7.3417,80.6833,1
840,11,Meetalawa,මීතලාව,NULL,20512,7.0986,80.4699,1
841,11,Megoda Kalugamuwa,NULL,NULL,20409,7.2631,80.6028,1
842,11,Menikdiwela,NULL,NULL,20470,7.288455,80.501662,1
843,11,Menikhinna,මැණික්හින්න,NULL,20170,7.3167,80.7,1
844,11,Mimure,මීමුරේ,NULL,20923,7.4333,80.8333,1
845,11,Minigamuwa,NULL,NULL,20109,7.3333,80.5167,1
846,11,Minipe,මිණිපේ,NULL,20983,7.223556,80.990971,1
847,11,Moragahapallama,NULL,NULL,32012,7.3792,80.4982,1
848,11,Murutalawa,මුරුතලාව,NULL,20232,7.3,80.5667,1
849,11,Muruthagahamulla,NULL,NULL,20526,7.1364,80.5766,1
850,11,Nanuoya,නානුඔය,NULL,22150,7.1171,80.6387,1
851,11,Naranpanawa,නාරම්පනාව,NULL,20176,7.339733,80.729831,1
852,11,Narawelpita,NULL,NULL,81302,7.3167,80.8,1
853,11,Nawalapitiya,නාවලපිටිය,NULL,20650,7.05048,80.530631,1
854,11,Nawathispane,NULL,NULL,20670,7.0333,80.5,1
855,11,Nillambe,නිල්ලඹ,NULL,20418,7.15,80.6333,1
856,11,Nugaliyadda,NULL,NULL,20204,7.2333,80.7,1
857,11,Ovilikanda,NULL,NULL,21020,7.45,80.5667,1
858,11,Pallekotuwa,පල්ලෙකොටුව,NULL,20084,7.3333,80.5667,1
859,11,Panwilatenna,NULL,NULL,20544,7.1556,80.6314,1
860,11,Paradeka,NULL,NULL,20578,7.12293,80.618959,1
861,11,Pasbage,පස්බාගේ,NULL,20654,7.0358,80.5262,1
862,11,Pattitalawa,NULL,NULL,20511,7.1167,80.4667,1
863,11,Peradeniya,පේරාදෙණිය,NULL,20400,7.2631,80.6028,1
864,11,Pilimatalawa,පිළිමතලාව,NULL,20450,7.2333,80.5333,1
865,11,Poholiyadda,NULL,NULL,20106,7.343274,80.520186,1
866,11,Pubbiliya,NULL,NULL,21502,7.385927,80.481336,1
867,11,Pupuressa,NULL,NULL,20546,7.115632,80.677455,1
868,11,Pussellawa,පුස්සැල්ලාව,NULL,20580,7.112565,80.644101,1
869,11,Putuhapuwa,NULL,NULL,20906,7.334198,80.759353,1
870,11,Rajawella,NULL,NULL,20180,7.280519,80.748217,1
871,11,Rambukpitiya,NULL,NULL,20676,7.0333,80.5,1
872,11,Rambukwella,NULL,NULL,20128,7.294759,80.777664,1
873,11,Rangala,NULL,NULL,20922,7.344486,80.795047,1
874,11,Rantembe,NULL,NULL,20990,7.3552,80.8375,1
875,11,Sangarajapura,සංඝරාජපුර,NULL,20044,7.3167,80.5833,1
876,11,Senarathwela,NULL,NULL,20904,7.280125,80.761602,1
877,11,Talatuoya,තලාතුඔය,NULL,20200,7.2536,80.6925,1
878,11,Teldeniya,තෙල්දෙණිය,NULL,20900,7.2969,80.7686,1
879,11,Tennekumbura,තැන්නෙකුඹුර,NULL,20166,7.2833,80.6667,1
880,11,Uda Peradeniya,NULL,NULL,20404,7.249001,80.614072,1
881,11,Udahentenna,NULL,NULL,20506,7.0889,80.5189,1
882,11,Udatalawinna,උඩුතලවින්න,NULL,20802,7.3161,80.6211,1
883,11,Udispattuwa,NULL,NULL,20916,7.3552,80.8375,1
884,11,Ududumbara,NULL,NULL,20950,7.3552,80.8375,1
885,11,Uduwahinna,NULL,NULL,20934,7.2833,80.8917,1
886,11,Uduwela,උඩුවෙල,NULL,20164,7.2722,80.6667,1
887,11,Ulapane,උලපනේ,NULL,20562,7.114072,80.552445,1
888,11,Unuwinna,NULL,NULL,20708,7.1517,80.7118,1
889,11,Velamboda,NULL,NULL,20640,7.0523,80.5023,1
890,11,Watagoda,වටගොඩ,NULL,22110,7.39731,80.588304,1
891,11,Watagoda Harispattuwa,NULL,NULL,20134,7.3569,80.6012,1
892,11,Wattappola,NULL,NULL,20454,7.234802,80.543661,1
893,11,Weligampola,වැලිගම්පොළ,NULL,20666,7.0271,80.5493,1
894,11,Wendaruwa,NULL,NULL,20914,7.3552,80.8375,1
895,11,Weragantota,NULL,NULL,20982,7.3167,80.9833,1
896,11,Werapitya,NULL,NULL,20908,7.2969,80.7686,1
897,11,Werellagama,NULL,NULL,20080,7.3167,80.5833,1
898,11,Wettawa,NULL,NULL,20108,7.3508,80.5221,1
899,11,Yahalatenna,NULL,NULL,20234,7.3,80.5667,1
900,11,Yatihalagala,NULL,NULL,20034,7.3,80.6,1
901,12,Alawala,අලවල,NULL,11122,7.197379,80.282779,1
902,12,Alawatura,අලවතුර,NULL,71204,7.1333,80.3333,1
903,12,Alawwa,අලව්ව,NULL,60280,7.2875,80.2536,1
904,12,Algama,අල්ගම,NULL,71607,7.158338,80.162939,1
905,12,Alutnuwara,අළුත්නුවර,NULL,71508,7.2333,80.4667,1
906,12,Ambalakanda,අම්බලකන්ද,NULL,71546,7.134049,80.446804,1
907,12,Ambulugala,අම්බුළුගල,NULL,71503,7.239127,80.409623,1
908,12,Amitirigala,අමිතිරිගල,NULL,71320,7.0306,80.1839,1
909,12,Ampagala,අම්පාගල,NULL,71232,7.080239,80.289037,1
910,12,Anhandiya,අංහන්දිය,NULL,60074,7.2667,80.2667,1
911,12,Anhettigama,අංහෙට්ටිගම,NULL,71403,6.922121,80.371876,1
912,12,Aranayaka,අරනායක,NULL,71540,7.144705,80.461358,1
913,12,Aruggammana,අරුග්ගම්මන,NULL,71041,7.117733,80.306712,1
914,12,Batuwita,බටුවිට,NULL,71321,7.044339,80.179129,1
915,12,Beligala(Sab),බෙලිගල,NULL,71044,7.2167,80.2917,1
916,12,Belihuloya,බෙලිහුල්ඔය,NULL,70140,7.2667,80.2167,1
917,12,Berannawa,බෙරන්නව,NULL,71706,7.064482,80.405526,1
918,12,Bopitiya,බෝපිටිය,NULL,60155,7.179761,80.205221,1
919,12,Bopitiya (SAB),බෝපිටිය (සබර),NULL,71612,7.2583,80.2167,1
920,12,Boralankada,බොරලන්කද,NULL,71418,6.979656,80.330338,1
921,12,Bossella,බොස්සැල්ල,NULL,71208,7.1333,80.4,1
922,12,Bulathkohupitiya,බුලත්කොහුපිටිය,NULL,71230,7.105994,80.338761,1
923,12,Damunupola,දමුනුපොල,NULL,71034,7.187968,80.334456,1
924,12,Debathgama,දෙබත්ගම,NULL,71037,7.1833,80.3583,1
925,12,Dedugala,දේදුගල,NULL,71237,7.093849,80.418959,1
926,12,Deewala Pallegama,දීවල පල්ලෙගම,NULL,71022,7.2333,80.2667,1
927,12,Dehiowita,දෙහිඕවිට,NULL,71400,6.9706,80.2675,1
928,12,Deldeniya,දෙල්දෙණිය,NULL,71009,7.280914,80.35876,1
929,12,Deloluwa,දෙලෝලුව,NULL,71401,6.9653,80.3181,1
930,12,Deraniyagala,දැරණියගල,NULL,71430,6.932387,80.335039,1
931,12,Dewalegama,දේවාලේගම,NULL,71050,7.278928,80.319135,1
932,12,Dewanagala,දෙවනගල,NULL,71527,7.2167,80.4667,1
933,12,Dombemada,දොඹේමද,NULL,71115,7.37974,80.348761,1
934,12,Dorawaka,දොරවක,NULL,71601,7.1833,80.2167,1
935,12,Dunumala,දුනුමල,NULL,71605,7.1738,80.2074,1
936,12,Galapitamada,ගලපිටමඩ,NULL,71603,7.14,80.2364,1
937,12,Galatara,ගලතර,NULL,71505,7.2167,80.4167,1
938,12,Galigamuwa Town,ගලිගමුව නගරය,NULL,71350,7.2,80.3,1
939,12,Gallella,ගල්ලෑල්ල,NULL,70062,6.85,80.35,1
940,12,Galpatha(Sab),ගල්පාත (සබරගමුව),NULL,71312,7.05,80.2333,1
941,12,Gantuna,ගන්තුන,NULL,71222,7.1667,80.3667,1
942,12,Getahetta,ගැටහැත්ත,NULL,70620,6.9128,80.2358,1
943,12,Godagampola,ගොඩගම්පොල,NULL,70556,6.885959,80.313855,1
944,12,Gonagala,ගෝනාගල,NULL,71318,7.035326,80.207373,1
945,12,Hakahinna,හකහින්න,NULL,71352,7.2,80.3,1
946,12,Hakbellawaka,හක්බෙල්ලවක,NULL,71715,7.003952,80.328796,1
947,12,Halloluwa,හල්ලෝලුව,NULL,20032,7.2,80.35,1
948,12,Hedunuwewa,NULL,NULL,22024,6.9306,80.2747,1
949,12,Hemmatagama,හෙම්මාතගම,NULL,71530,7.1667,80.5,1
950,12,Hewadiwela,NULL,NULL,71108,7.372493,80.377574,1
951,12,Hingula,හිඟුල,NULL,71520,7.247803,80.469032,1
952,12,Hinguralakanda,NULL,NULL,71417,6.91506,80.304394,1
953,12,Hingurana,හිඟුරාන,NULL,32010,6.9167,80.4167,1
954,12,Hiriwadunna,හිරිවඩුන්න,NULL,71014,7.2833,80.3833,1
955,12,Ihala Walpola,NULL,NULL,80134,7.350958,80.397324,1
956,12,Ihalagama,ඉහළගම,NULL,70144,7.2667,80.3333,1
957,12,Imbulana,ඉඹුලාන,NULL,71313,7.08264,80.245565,1
958,12,Imbulgasdeniya,NULL,NULL,71055,7.2853,80.3186,1
959,12,Kabagamuwa,NULL,NULL,71202,7.136698,80.341558,1
960,12,Kahapathwala,NULL,NULL,60062,7.3,80.4583,1
961,12,Kandaketya,NULL,NULL,90020,7.2333,80.4667,1
962,12,Kannattota,NULL,NULL,71372,7.081348,80.275311,1
963,12,Karagahinna,NULL,NULL,21014,7.3604,80.3832,1
964,12,Kegalle,කෑගල්ල,NULL,71000,7.249349,80.351662,1
965,12,Kehelpannala,NULL,NULL,71533,7.161131,80.519539,1
966,12,Ketawala Leula,NULL,NULL,20198,7.1167,80.35,1
967,12,Kitulgala,කිතුල්ගල,NULL,71720,6.9944,80.4114,1
968,12,Kondeniya,NULL,NULL,71501,7.2667,80.4333,1
969,12,Kotiyakumbura,NULL,NULL,71370,7.0833,80.2667,1
970,12,Lewangama,NULL,NULL,71315,7.112902,80.239,1
971,12,Mahabage,මහබාගේ,NULL,71722,7.019803,80.450227,1
972,12,Makehelwala,NULL,NULL,71507,7.282441,80.47528,1
973,12,Malalpola,මලල්පොල,NULL,71704,7.053091,80.351009,1
974,12,Maldeniya,මල්දෙණිය,NULL,22021,6.9306,80.2747,1
975,12,Maliboda,NULL,NULL,71411,6.887528,80.464212,1
976,12,Maliyadda,NULL,NULL,90022,7.2333,80.4667,1
977,12,Malmaduwa,NULL,NULL,71325,7.15,80.2833,1
978,12,Marapana,මාරපන,NULL,70041,7.2333,80.35,1
979,12,Mawanella,මාවනැල්ල,NULL,71500,7.244446,80.439045,1
980,12,Meetanwala,NULL,NULL,60066,7.3,80.4583,1
981,12,Migastenna Sabara,NULL,NULL,71716,7.0333,80.3333,1
982,12,Miyanawita,NULL,NULL,71432,6.900423,80.351075,1
983,12,Molagoda,NULL,NULL,71016,7.25,80.3833,1
984,12,Morontota,NULL,NULL,71220,7.1667,80.3667,1
985,12,Narangala,නාරංගල,NULL,90064,7.07922,80.360764,1
986,12,Narangoda,නාරංගොඩ,NULL,60152,7.198165,80.294552,1
987,12,Nattarampotha,NULL,NULL,20194,7.1167,80.35,1
988,12,Nelundeniya,නෙලුන්දෙනිය,NULL,71060,7.2319,80.2669,1
989,12,Niyadurupola,NULL,NULL,71602,7.1667,80.2167,1
990,12,Noori,NULL,NULL,71407,6.9508,80.3174,1
991,12,Pannila,NULL,NULL,12114,6.866357,80.320996,1
992,12,Pattampitiya,NULL,NULL,71130,7.315516,80.434412,1
993,12,Pilawala,NULL,NULL,20196,7.1167,80.35,1
994,12,Pothukoladeniya,NULL,NULL,71039,7.1833,80.3583,1
995,12,Puswelitenna,NULL,NULL,60072,7.3667,80.3667,1
996,12,Rambukkana,රඹුක්කන,NULL,71100,7.323016,80.391856,1
997,12,Rilpola,NULL,NULL,90026,7.2333,80.4667,1
998,12,Rukmale,රුක්මලේ,NULL,11129,7.2,80.4833,1
999,12,Ruwanwella,රුවන්වැල්ල,NULL,71300,7.048852,80.2561,1
1000,12,Samanalawewa,සමනලවැව,NULL,70142,7.2667,80.2167,1
1001,12,Seaforth Colony,NULL,NULL,71708,7.0469,80.3502,1
1002,5,Colombo 2,කොළඹ 2,கொழும்பு 2,200,6.926944,79.848611,1
1003,12,Spring Valley,NULL,NULL,90028,7.2333,80.4667,1
1004,12,Talgaspitiya,NULL,NULL,71541,7.1667,80.4833,1
1005,12,Teligama,NULL,NULL,71724,7.0033,80.3647,1
1006,12,Tholangamuwa,NULL,NULL,71619,7.233983,80.225956,1
1007,12,Thotawella,NULL,NULL,71106,7.3555,80.3969,1
1008,12,Udaha Hawupe,NULL,NULL,70154,7.05,80.2833,1
1009,12,Udapotha,NULL,NULL,71236,7.09414,80.377416,1
1010,12,Uduwa,උඩුව,NULL,20052,7.110957,80.387557,1
1011,12,Undugoda,උඳුගොඩ,NULL,71200,7.141866,80.365332,1
1012,12,Ussapitiya,උස්සපිටිය,NULL,71510,7.216957,80.444573,1
1013,12,Wahakula,NULL,NULL,71303,7.058236,80.207402,1
1014,12,Waharaka,වහරක,NULL,71304,7.088513,80.198619,1
1015,12,Wanaluwewa,NULL,NULL,11068,7.0667,80.175,1
1016,12,Warakapola,NULL,NULL,71600,7.230053,80.196768,1
1017,12,Watura,NULL,NULL,71035,7.1833,80.3833,1
1018,12,Weeoya,වී ඔය,NULL,71702,7.0469,80.3502,1
1019,12,Wegalla,NULL,NULL,71234,7.099631,80.30654,1
1020,12,Weligalla,NULL,NULL,20610,7.1833,80.2,1
1021,12,Welihelatenna,NULL,NULL,71712,7.0333,80.3333,1
1022,12,Wewelwatta,NULL,NULL,70066,6.85,80.35,1
1023,12,Yatagama,යටගම,NULL,71116,7.32512,80.356415,1
1024,12,Yatapana,NULL,NULL,71326,7.1333,80.3,1
1025,12,Yatiyantota,යටියන්තොට,NULL,71700,7.0242,80.3006,1
1026,12,Yattogoda,NULL,NULL,71029,7.2333,80.2667,1
1027,13,Kandavalai,NULL,NULL,,9.4515585,80.5008173,1
1028,13,Karachchi,NULL,NULL,,9.3769363,80.3766044,1
1029,13,Kilinochchi,කිළිනොච්චි,NULL,,9.416667,80.416667,1
1030,13,Pachchilaipalli,NULL,NULL,,9.6115808,80.3273106,1
1031,13,Poonakary,NULL,NULL,,9.5035013,80.2111173,1
1032,11,Akurana,අකුරණ,NULL,20850,7.637034,80.023362,1
1033,14,Alahengama,අලහෙන්ගම,NULL,60416,7.6779,80.1151,1
1034,14,Alahitiyawa,අලහිටියාව,NULL,60182,7.473913,80.171211,1
1035,14,Ambakote,අඹකොටේ,NULL,60036,7.492063,80.452844,1
1036,14,Ambanpola,අඹන්පොල,NULL,60650,7.915973,80.237512,1
1037,14,Andiyagala,ආඬියාගල,NULL,50112,7.4667,80.1333,1
1038,14,Anukkane,අනුක්කනේ,NULL,60214,7.501814,80.120028,1
1039,14,Aragoda,අරංගොඩ,NULL,60308,7.366116,80.344207,1
1040,14,Ataragalla,අටරගල්ල,NULL,60706,7.9696,80.2768,1
1041,14,Awulegama,අවුලේගම,NULL,60462,7.6569,80.2203,1
1042,14,Balalla,බලල්ල,NULL,60604,7.791025,80.250762,1
1043,14,Bamunukotuwa,බමුණකොටුව,NULL,60347,7.8667,80.2167,1
1044,14,Bandara Koswatta,බන්ඩාර කොස්වත්ත,NULL,60424,7.603296,80.17257,1
1045,14,Bingiriya,බින්ගිරිය,NULL,60450,7.605177,79.921996,1
1046,14,Bogamulla,බෝගමුල්ල,NULL,60107,7.4589,80.2107,1
1047,14,Boraluwewa,බොරළුවැව,NULL,60437,7.682578,80.034757,1
1048,14,Boyagane,බෝයගානෙ,NULL,60027,7.452272,80.341672,1
1049,14,Bujjomuwa,බුජ්ජෝමුව,NULL,60291,7.4581,80.0603,1
1050,14,Buluwala,බුලුවල,NULL,60076,7.484201,80.473535,1
1051,14,Dadayamtalawa,දඩයම්තලාව,NULL,32046,7.65,79.9667,1
1052,14,Dambadeniya,දඹදෙණිය,NULL,60130,7.370527,80.146193,1
1053,14,Daraluwa,දරලුව,NULL,60174,7.359407,79.978233,1
1054,14,Deegalla,දීගල්ල,NULL,60228,7.510205,80.029797,1
1055,14,Demataluwa,දෙමටලුව,NULL,60024,7.513976,80.258741,1
1056,14,Demuwatha,දෙමුවත,NULL,70332,7.35,80.1667,1
1057,14,Diddeniya,දෙණියාය,NULL,60544,7.685279,80.47286,1
1058,14,Digannewa,දිගන්නෑව,NULL,60485,7.897218,80.101328,1
